MLO    600618   3    0         319.40
MLO    600625   2    0         319.00
MLO    600702   5    0         318.10
MLO    600709   4    0         318.60
MLO    600716   5    0         318.40
MLO    600723   6    0         317.90
MLO    600730   5    0         317.30
MLO    600806   3    0         316.60
MLO    600813   6    0         316.70
MLO    600820   5    0         315.10
MLO    600827   5    0         314.70
MLO    600903   7    0         314.70
MLO    600910   7    0         314.50
MLO    600917   6    0         314.20
MLO    600924   5    0         313.30
MLO    601001   2    0         313.60
MLO    601008   4    0         313.30
MLO    601015   5    0         313.90
MLO    601022   6    0         314.20
MLO    601029   3    0         314.20
MLO    601105   7    0         314.50
MLO    601112   6    0         315.10
MLO    601119   7    0         315.10
MLO    601126   7    0         315.40
MLO    601203   5    0         315.80
MLO    601210   7    0         316.00
MLO    601217   7    0         316.20
MLO    601224   5    0         316.40
MLO    601231   7    0         316.60
MLO    610107   6    0         316.70
MLO    610114   7    0         317.00
MLO    610121   7    0         317.00
MLO    610128   7    0         317.00
MLO    610204   6    0         317.00
MLO    610211   6    0         317.70
MLO    610218   7    0         317.90
MLO    610225   7    0         318.00
MLO    610304   5    0         318.00
MLO    610311   4    0         318.50
MLO    610318   6    0         318.90
MLO    610325   7    0         318.70
MLO    610401   7    0         319.40
MLO    610408   6    0         319.50
MLO    610415   7    0         318.90
MLO    610422   6    0         319.70
MLO    610429   6    0         319.60
MLO    610506   7    0         320.60
MLO    610513   3    0         320.40
MLO    610520   6    0         320.60
MLO    610527   7    0         320.30
MLO    610603   6    0         320.00
MLO    610610   5    0         320.00
MLO    610617   7    0         319.60
MLO    610624   6    0         319.40
MLO    610701   5    0         319.20
MLO    610708   6    0         319.00
MLO    610715   5    0         318.40
MLO    610722   1    0         317.10
MLO    610729   3    0         317.90
MLO    610805   7    0         317.90
MLO    610812   2    0         317.30
MLO    610819   5    0         316.70
MLO    610826   6    0         315.20
MLO    610902   5    0         315.20
MLO    610909   5    0         314.90
MLO    610916   5    0         314.50
MLO    610923   4    0         315.00
MLO    610930   4    0         315.60
MLO    611007   5    0         314.90
MLO    611014   7    0         315.40
MLO    611021   7    0         315.40
MLO    611028   6    0         315.70
MLO    611104   6    0         315.80
MLO    611111   5    0         315.70
MLO    611118   7    0         316.20
MLO    611125   6    0         316.50
MLO    611202   5    0         316.50
MLO    611209   5    0         317.00
MLO    611216   6    0         316.90
MLO    611223   3    0         317.10
MLO    611230   7    0         317.40
MLO    620106   5    0         317.90
MLO    620113   7    0         318.10
MLO    620120   5    0         318.00
MLO    620127   7    0         317.70
MLO    620203   7    0         318.00
MLO    620210   4    0         318.30
MLO    620217   4    0         318.90
MLO    620224   1    0         319.30
MLO    620303   6    0         319.20
MLO    620310   6    0         319.40
MLO    620317   7    0         319.90
MLO    620324   4    0         319.70
MLO    620331   5    0         320.20
MLO    620407   3    0         320.20
MLO    620414   6    0         321.00
MLO    620421   2    0         320.70
MLO    620428   5    0         320.30
MLO    620505   4    0         320.80
MLO    620512   5    0         320.70
MLO    620519   5    0         321.00
MLO    620526   5    0         321.10
MLO    620602   6    0         320.90
MLO    620609   5    0         320.80
MLO    620616   6    0         320.50
MLO    620623   6    0         320.10
MLO    620630   7    0         320.20
MLO    620707   6    0         320.10
MLO    620714   3    0         319.90
MLO    620721   2    0         319.00
MLO    620728   7    0         318.70
MLO    620804   3    0         318.60
MLO    620811   6    0         317.20
MLO    620818   3    0         317.40
MLO    620915   5    0         316.60
MLO    620922   4    0         315.70
MLO    620929   7    0         315.90
MLO    621006   5    0         315.10
MLO    621013   4    0         315.40
MLO    621020   5    0         315.70
MLO    621027   5    0         315.70
MLO    621103   5    0         315.90
MLO    621110   6    0         316.40
MLO    621117   7    0         316.90
MLO    621124   7    0         317.00
MLO    621201   7    0         317.10
MLO    621208   5    0         317.30
MLO    621215   7    0         317.60
MLO    621222   4    0         318.10
MLO    630105   5    0         318.50
MLO    630112   7    0         318.70
MLO    630119   7    0         318.90
MLO    630126   7    0         318.80
MLO    630202   7    0         318.70
MLO    630209   7    0         318.90
MLO    630223   2    0         319.30
MLO    630302   5    0         319.30
MLO    630309   6    0         319.70
MLO    630316   5    0         319.80
MLO    630323   7    0         320.30
MLO    630330   5    0         320.20
MLO    630406   3    0         320.30
MLO    630413   6    0         320.90
MLO    630420   6    0         322.00
MLO    630427   6    0         321.90
MLO    630511   3    0         321.90
MLO    630518   5    0         322.20
MLO    630525   6    0         322.20
MLO    630601   3    0         322.30
MLO    630608   2    0         322.00
MLO    630615   6    0         321.80
MLO    630622   4    0         320.80
MLO    630629   7    0         320.40
MLO    630706   7    0         320.10
MLO    630713   5    0         319.80
MLO    630720   7    0         319.50
MLO    630727   6    0         319.00
MLO    630803   3    0         318.60
MLO    630810   7    0         318.20
MLO    630817   3    0         317.70
MLO    630824   7    0         317.10
MLO    630831   3    0         316.40
MLO    630907   7    0         316.80
MLO    630914   7    0         315.90
MLO    630921   5    0         316.00
MLO    630928   4    0         315.90
MLO    631005   3    0         316.20
MLO    631012   7    0         315.60
MLO    631019   6    0         316.10
MLO    631026   7    0         316.30
MLO    631102   4    0         316.60
MLO    631109   6    0         316.80
MLO    631116   1    0         317.10
MLO    631130   5    0         317.50
MLO    631207   6    0         318.00
MLO    631214   4    0         318.20
MLO    631221   7    0         318.50
MLO    631228   7    0         318.70
MLO    640104   6    0         319.00
MLO    640111   6    0         319.40
MLO    640118   6    0         319.80
MLO    640530   2    0         322.00
MLO    640606   4    0         322.00
MLO    640627   3    0         321.50
MLO    640704   4    0         321.10
MLO    640711   2    0         319.90
MLO    640718   7    0         320.20
MLO    640725   5    0         320.00
MLO    640801   2    0         319.10
MLO    640815   4    0         318.60
MLO    640822   6    0         318.20
MLO    640829   5    0         318.10
MLO    640905   5    0         317.40
MLO    640912   4    0         316.50
MLO    640919   2    0         315.50
MLO    640926   2    0         317.00
MLO    641003   4    0         316.90
MLO    641010   7    0         316.50
MLO    641017   7    0         316.80
MLO    641024   2    0         317.00
MLO    641031   6    0         317.60
MLO    641107   7    0         317.70
MLO    641114   7    0         317.60
MLO    641121   6    0         317.50
MLO    641128   6    0         318.10
MLO    641205   6    0         318.40
MLO    641212   7    0         318.50
MLO    641219   7    0         318.90
MLO    641226   6    0         318.90
MLO    650102   5    0         319.00
MLO    650109   7    0         319.10
MLO    650116   7    0         319.10
MLO    650123   4    0         319.70
MLO    650130   7    0         320.10
MLO    650206   7    0         320.20
MLO    650213   7    0         320.10
MLO    650220   7    0         320.70
MLO    650227   6    0         320.80
MLO    650306   5    0         321.00
MLO    650313   7    0         320.90
MLO    650320   7    0         320.40
MLO    650327   7    0         321.40
MLO    650403   7    0         321.90
MLO    650410   4    0         322.20
MLO    650417   7    0         322.10
MLO    650424   5    0         321.80
MLO    650501   7    0         322.40
MLO    650508   6    0         322.20
MLO    650515   7    0         321.90
MLO    650522   7    0         321.60
MLO    650529   5    0         322.20
MLO    650605   7    0         321.80
MLO    650612   7    0         321.70
MLO    650619   7    0         321.70
MLO    650626   6    0         321.90
MLO    650703   7    0         321.90
MLO    650710   6    0         321.80
MLO    650717   3    0         321.70
MLO    650724   6    0         320.40
MLO    650731   5    0         319.40
MLO    650807   7    0         319.40
MLO    650814   5    0         318.00
MLO    650821   6    0         318.80
MLO    650828   3    0         318.70
MLO    650904   7    0         318.30
MLO    650911   4    0         318.00
MLO    650918   6    0         318.20
MLO    650925   6    0         316.80
MLO    651002   6    0         316.60
MLO    651009   7    0         317.20
MLO    651016   7    0         317.80
MLO    651023   7    0         317.50
MLO    651030   7    0         317.60
MLO    651106   7    0         318.30
MLO    651113   7    0         319.20
MLO    651120   7    0         318.90
MLO    651127   7    0         319.10
MLO    651204   7    0         319.00
MLO    651211   5    0         319.30
MLO    651218   6    0         319.30
MLO    651225   6    0         319.70
MLO    660101   7    0         319.60
MLO    660108   7    0         320.40
MLO    660115   7    0         320.60
MLO    660122   7    0         321.00
MLO    660129   7    0         321.10
MLO    660205   7    0         321.20
MLO    660212   6    0         321.70
MLO    660219   7    0         321.60
MLO    660226   7    0         321.80
MLO    660305   4    0         322.10
MLO    660312   5    0         322.10
MLO    660319   6    0         322.50
MLO    660326   5    0         322.80
MLO    660402   7    0         323.50
MLO    660409   3    0         323.60
MLO    660416   7    0         323.80
MLO    660423   4    0         323.90
MLO    660430   6    0         323.50
MLO    660507   6    0         324.00
MLO    660514   7    0         324.10
MLO    660521   7    0         323.70
MLO    660528   7    0         324.30
MLO    660604   7    0         324.00
MLO    660611   7    0         323.80
MLO    660618   7    0         323.70
MLO    660625   6    0         323.30
MLO    660702   5    0         322.80
MLO    660709   6    0         322.90
MLO    660806   4    0         321.30
MLO    660813   3    0         320.80
MLO    660820   3    0         319.10
MLO    660827   7    0         319.60
MLO    660903   4    0         319.90
MLO    660910   3    0         318.20
MLO    660917   7    0         318.40
MLO    660924   5    0         318.30
MLO    661001   6    0         317.90
MLO    661008   7    0         317.90
MLO    661015   4    0         318.20
MLO    661022   4    0         318.60
MLO    661029   6    0         318.30
MLO    661112   4    0         319.50
MLO    661119   5    0         320.00
MLO    661126   6    0         320.20
MLO    661203   3    0         320.80
MLO    661210   7    0         320.80
MLO    661217   5    0         321.10
MLO    661224   4    0         321.30
MLO    661231   7    0         321.30
MLO    670107   6    0         321.90
MLO    670114   2    0         322.90
MLO    670204   5    0         322.10
MLO    670211   5    0         322.20
MLO    670218   6    0         322.80
MLO    670225   4    0         322.60
MLO    670304   6    0         322.90
MLO    670311   6    0         322.60
MLO    670318   4    0         323.30
MLO    670325   2    0         323.20
MLO    670401   3    0         323.10
MLO    670408   7    0         324.20
MLO    670415   5    0         324.40
MLO    670422   3    0         324.60
MLO    670429   6    0         325.10
MLO    670506   1    0         325.20
MLO    670513   5    0         324.70
MLO    670520   5    0         325.00
MLO    670527   5    0         324.90
MLO    670603   4    0         324.90
MLO    670610   6    0         324.60
MLO    670617   4    0         323.30
MLO    670624   6    0         323.50
MLO    670701   6    0         322.80
MLO    670708   7    0         322.80
MLO    670715   5    0         322.40
MLO    670722   5    0         322.40
MLO    670729   6    0         322.00
MLO    670805   7    0         321.60
MLO    670812   5    0         321.40
MLO    670819   5    0         320.40
MLO    670826   5    0         320.00
MLO    670902   4    0         320.00
MLO    670909   6    0         319.40
MLO    670916   7    0         319.30
MLO    670923   7    0         319.00
MLO    670930   7    0         318.80
MLO    671007   7    0         318.80
MLO    671014   6    0         319.80
MLO    671021   7    0         319.40
MLO    671028   7    0         319.80
MLO    671104   7    0         320.00
MLO    671111   7    0         320.30
MLO    671118   7    0         320.90
MLO    671125   7    0         321.50
MLO    671202   7    0         321.40
MLO    671209   7    0         321.80
MLO    671216   7    0         322.20
MLO    671223   7    0         321.90
MLO    671230   7    0         322.30
MLO    680106   7    0         322.40
MLO    680113   7    0         322.50
MLO    680120   6    0         322.50
MLO    680127   7    0         322.80
MLO    680203   7    0         322.60
MLO    680210   7    0         323.10
MLO    680217   7    0         323.40
MLO    680224   7    0         323.10
MLO    680302   6    0         323.10
MLO    680309   4    0         323.80
MLO    680316   6    0         323.80
MLO    680323   6    0         324.20
MLO    680330   5    0         324.70
MLO    680406   7    0         324.70
MLO    680413   6    0         325.00
MLO    680420   5    0         324.80
MLO    680427   7    0         325.40
MLO    680504   7    0         325.60
MLO    680511   7    0         325.00
MLO    680518   6    0         325.50
MLO    680525   7    0         325.80
MLO    680601   5    0         325.60
MLO    680608   7    0         325.70
MLO    680615   4    0         325.50
MLO    680622   4    0         324.90
MLO    680629   5    0         324.60
MLO    680706   6    0         324.70
MLO    680713   7    0         324.10
MLO    680720   7    0         323.90
MLO    680727   7    0         323.40
MLO    680803   5    0         322.40
MLO    680810   5    0         322.20
MLO    680817   3    0         322.00
MLO    680824   6    0         321.70
MLO    680831   6    0         321.40
MLO    680907   7    0         320.40
MLO    680914   7    0         321.10
MLO    680921   7    0         319.70
MLO    680928   7    0         319.80
MLO    681005   7    0         320.50
MLO    681012   6    0         320.50
MLO    681019   7    0         320.20
MLO    681026   7    0         319.90
MLO    681102   5    0         320.70
MLO    681109   7    0         320.80
MLO    681116   7    0         321.40
MLO    681123   7    0         321.70
MLO    681130   6    0         322.00
MLO    681207   4    0         322.40
MLO    681214   7    0         322.90
MLO    681221   5    0         323.30
MLO    681228   6    0         323.10
MLO    690104   6    0         323.30
MLO    690111   6    0         324.00
MLO    690118   6    0         324.30
MLO    690125   7    0         324.10
MLO    690201   7    0         324.10
MLO    690208   5    0         323.90
MLO    690215   5    0         324.30
MLO    690222   5    0         324.80
MLO    690301   7    0         325.10
MLO    690308   7    0         325.50
MLO    690315   7    0         325.70
MLO    690322   6    0         325.90
MLO    690329   7    0         325.80
MLO    690405   7    0         326.20
MLO    690412   7    0         327.10
MLO    690419   6    0         326.50
MLO    690426   6    0         326.50
MLO    690503   7    0         327.50
MLO    690510   7    0         327.80
MLO    690517   6    0         326.80
MLO    690524   7    0         326.90
MLO    690531   5    0         327.40
MLO    690607   6    0         326.50
MLO    690614   4    0         326.70
MLO    690621   5    0         326.70
MLO    690628   7    0         326.30
MLO    690705   6    0         326.10
MLO    690712   7    0         326.00
MLO    690719   6    0         325.70
MLO    690726   4    0         325.40
MLO    690802   5    0         324.50
MLO    690809   7    0         324.50
MLO    690816   7    0         323.10
MLO    690823   5    0         322.50
MLO    690830   7    0         323.10
MLO    690906   6    0         322.20
MLO    690913   6    0         322.70
MLO    690920   4    0         322.80
MLO    690927   7    0         321.90
MLO    691004   7    0         321.50
MLO    691011   7    0         321.80
MLO    691018   7    0         322.00
MLO    691025   7    0         321.90
MLO    691101   7    0         322.20
MLO    691108   7    0         322.60
MLO    691115   7    0         322.70
MLO    691122   7    0         323.10
MLO    691129   7    0         323.50
MLO    691206   7    0         323.90
MLO    691213   7    0         323.90
MLO    691220   7    0         324.20
MLO    691227   7    0         324.50
MLO    700103   7    0         324.70
MLO    700110   7    0         325.40
MLO    700117   7    0         325.00
MLO    700124   7    0         324.80
MLO    700131   7    0         325.50
MLO    700207   7    0         325.70
MLO    700214   7    0         326.00
MLO    700221   6    0         326.30
MLO    700228   7    0         326.10
MLO    700307   7    0         326.80
MLO    700314   7    0         326.80
MLO    700321   7    0         327.50
MLO    700328   7    0         326.90
MLO    700404   7    0         328.20
MLO    700411   7    0         327.80
MLO    700418   7    0         327.80
MLO    700425   7    0         328.50
MLO    700502   7    0         327.90
MLO    700509   5    0         327.50
MLO    700516   5    0         328.00
MLO    700523   7    0         328.30
MLO    700530   6    0         327.90
MLO    700606   7    0         327.50
MLO    700613   7    0         327.80
MLO    700620   7    0         327.70
MLO    700627   6    0         327.20
MLO    700704   6    0         327.20
MLO    700711   6    0         326.20
MLO    700718   6    0         326.20
MLO    700725   7    0         325.60
MLO    700801   5    0         325.20
MLO    700808   3    0         325.20
MLO    700815   6    0         324.80
MLO    700822   5    0         324.80
MLO    700829   5    0         323.30
MLO    700905   7    0         322.90
MLO    700912   4    0         323.50
MLO    700919   4    0         323.10
MLO    700926   5    0         323.10
MLO    701003   5    0         323.20
MLO    701010   6    0         323.50
MLO    701017   4    0         322.90
MLO    701024   7    0         323.00
MLO    701031   5    0         323.10
MLO    701107   7    0         323.60
MLO    701114   5    0         323.70
MLO    701121   7    0         324.20
MLO    701128   7    0         324.70
MLO    701205   7    0         324.70
MLO    701212   7    0         325.00
MLO    701219   7    0         325.20
MLO    701226   3    0         325.50
MLO    710102   6    0         325.70
MLO    710109   7    0         325.80
MLO    710116   7    0         325.90
MLO    710123   6    0         326.70
MLO    710130   7    0         326.60
MLO    710206   7    0         326.50
MLO    710213   7    0         326.40
MLO    710220   7    0         326.70
MLO    710227   7    0         327.00
MLO    710306   6    0         327.10
MLO    710313   6    0         327.30
MLO    710320   7    0         327.00
MLO    710327   7    0         327.40
MLO    710403   6    0         327.40
MLO    710410   6    0         327.10
MLO    710417   7    0         327.70
MLO    710424   7    0         328.50
MLO    710501   7    0         328.20
MLO    710508   7    0         329.00
MLO    710515   7    0         329.20
MLO    710522   7    0         328.90
MLO    710529   6    0         328.80
MLO    710605   6    0         328.50
MLO    710612   7    0         328.80
MLO    710619   7    0         328.10
MLO    710626   7    0         328.50
MLO    710703   7    0         327.90
MLO    710710   6    0         327.80
MLO    710717   7    0         327.50
MLO    710724   6    0         326.20
MLO    710731   2    0         326.70
MLO    710807   7    0         326.10
MLO    710814   2    0         325.60
MLO    710821   6    0         325.30
MLO    710828   6    0         324.00
MLO    710904   7    0         323.60
MLO    710911   7    0         323.50
MLO    710918   4    0         323.20
MLO    710925   7    0         323.30
MLO    711002   7    0         323.30
MLO    711009   1    0         322.90
MLO    711016   7    0         323.50
MLO    711023   7    0         323.60
MLO    711030   7    0         324.40
MLO    711106   7    0         324.30
MLO    711113   7    0         324.50
MLO    711120   7    0         325.00
MLO    711127   7    0         325.50
MLO    711204   7    0         325.30
MLO    711211   7    0         325.90
MLO    711218   7    0         326.20
MLO    711225   7    0         326.30
MLO    720101   6    0         326.60
MLO    720108   7    0         326.60
MLO    720115   7    0         326.60
MLO    720122   7    0         326.60
MLO    720129   7    0         327.20
MLO    720205   7    0         327.40
MLO    720212   7    0         327.90
MLO    720219   7    0         327.80
MLO    720226   7    0         327.40
MLO    720304   7    0         327.50
MLO    720311   6    0         327.10
MLO    720318   7    0         327.70
MLO    720325   4    0         328.60
MLO    720401   6    0         328.90
MLO    720408   7    0         329.40
MLO    720415   7    0         329.80
MLO    720422   7    0         330.10
MLO    720429   6    0         330.00
MLO    720506   7    0         330.00
MLO    720513   7    0         329.70
MLO    720520   7    0         330.10
MLO    720527   7    0         330.20
MLO    720603   7    0         329.70
MLO    720610   5    0         329.10
MLO    720617   7    0         329.00
MLO    720624   7    0         328.50
MLO    720701   7    0         328.60
MLO    720708   7    0         328.30
MLO    720715   7    0         327.70
MLO    720722   5    0         328.10
MLO    720729   5    0         327.50
MLO    720805   7    0         326.90
MLO    720812   7    0         326.60
MLO    720819   7    0         326.50
MLO    720826   7    0         325.00
MLO    720902   7    0         325.40
MLO    720909   7    0         325.70
MLO    720916   7    0         324.80
MLO    720923   7    0         324.20
MLO    720930   6    0         324.20
MLO    721007   6    0         324.80
MLO    721014   5    0         325.50
MLO    721021   7    0         325.10
MLO    721028   7    0         325.80
MLO    721104   7    0         326.30
MLO    721111   6    0         326.10
MLO    721118   7    0         326.40
MLO    721125   7    0         326.90
MLO    721202   7    0         326.90
MLO    721209   7    0         327.10
MLO    721216   7    0         327.60
MLO    721223   6    0         327.90
MLO    721230   7    0         328.20
MLO    730106   5    0         328.40
MLO    730113   7    0         328.40
MLO    730120   5    0         328.60
MLO    730127   7    0         328.80
MLO    730203   6    0         329.10
MLO    730210   7    0         329.50
MLO    730217   7    0         329.60
MLO    730224   7    0         329.70
MLO    730303   6    0         329.90
MLO    730310   7    0         330.10
MLO    730317   5    0         330.50
MLO    730324   4    0         330.80
MLO    730331   7    0         330.60
MLO    730407   7    0         331.20
MLO    730414   7    0         331.10
MLO    730421   6    0         331.90
MLO    730428   4    0         332.10
MLO    730505   7    0         332.20
MLO    730512   7    0         332.30
MLO    730519   7    0         332.60
MLO    730526   6    0         332.50
MLO    730602   6    0         332.20
MLO    730609   7    0         332.50
MLO    730616   7    0         332.00
MLO    730623   7    0         331.60
MLO    730630   4    0         331.40
MLO    730707   6    0         331.50
MLO    730714   5    0         331.00
MLO    730721   5    0         330.00
MLO    730728   3    0         330.10
MLO    730804   4    0         330.00
MLO    730811   5    0         329.50
MLO    730818   4    0         329.30
MLO    730825   6    0         328.50
MLO    730901   5    0         328.40
MLO    730908   5    0         327.60
MLO    730915   5    0         327.80
MLO    730922   5    0         327.10
MLO    730929   2    0         326.60
MLO    731006   7    0         327.00
MLO    731013   4    0         327.40
MLO    731020   7    0         327.40
MLO    731027   6    0         327.10
MLO    731103   4    0         327.50
MLO    731110   5    0         328.00
MLO    731117   6    0         328.20
MLO    731124   5    0         328.50
MLO    731201   6    0         329.00
MLO    731208   2    0         328.70
MLO    731215   7    0         328.60
MLO    731222   7    0         328.20
MLO    731229   5    0         328.70
MLO    740105   7    0         328.90
MLO    740112   7    0         329.20
MLO    740119   6    0         329.40
MLO    740126   6    0         329.80
MLO    740202   7    0         330.50
MLO    740209   7    0         330.80
MLO    740216   7    0         330.60
MLO    740223   7    0         330.60
MLO    740302   7    0         330.70
MLO    740309   6    0         331.20
MLO    740316   7    0         332.10
MLO    740323   7    0         332.00
MLO    740330   7    0         331.50
MLO    740406   7    0         332.40
MLO    740413   7    0         332.10
MLO    740420   7    0         332.90
MLO    740427   7    0         333.10
MLO    740504   7    0         332.90
MLO    740511   7    0         333.00
MLO    740518   7    0         333.20
MLO    740525   7    0         332.80
MLO    740601   7    0         332.90
MLO    740608   6    0         332.00
MLO    740615   5    0         332.00
MLO    740622   6    0         332.20
MLO    740629   5    0         331.70
MLO    740706   6    0         331.70
MLO    740713   7    0         331.20
MLO    740720   5    0         330.40
MLO    740727   3    0         331.00
MLO    740803   6    0         330.00
MLO    740810   5    0         329.90
MLO    740817   6    0         329.20
MLO    740824   6    0         328.90
MLO    740831   7    0         328.10
MLO    740907   7    0         328.00
MLO    740914   7    0         327.30
MLO    740921   7    0         326.90
MLO    740928   7    0         327.30
MLO    741005   6    0         327.30
MLO    741012   6    0         327.00
MLO    741019   7    0         327.50
MLO    741026   7    0         327.70
MLO    741102   7    0         327.90
MLO    741109   7    0         328.00
MLO    741116   6    0         328.80
MLO    741123   6    0         328.60
MLO    741130   3    0         328.70
MLO    741207   2    0         329.50
MLO    741214   4    0         329.70
MLO    741221   7    0         329.80
MLO    741228   7    0         329.70
MLO    750104   4    0         329.90
MLO    750111   4    0         329.80
MLO    750118   4    0         330.20
MLO    750125   7    0         331.10
MLO    750201   6    0         331.10
MLO    750208   7    0         331.40
MLO    750215   7    0         331.00
MLO    750222   5    0         331.70
MLO    750301   7    0         331.80
MLO    750308   7    0         331.60
MLO    750315   7    0         331.90
MLO    750322   7    0         332.20
MLO    750329   6    0         332.50
MLO    750405   7    0         333.00
MLO    750412   6    0         333.50
MLO    750419   7    0         333.50
MLO    750426   7    0         333.10
MLO    750503   7    0         333.90
MLO    750510   7    0         333.90
MLO    750517   7    0         333.70
MLO    750524   7    0         333.70
MLO    750531   7    0         334.10
MLO    750607   7    0         333.80
MLO    750614   6    0         333.30
MLO    750621   7    0         333.40
MLO    750628   7    0         333.10
MLO    750705   5    0         332.70
MLO    750712   7    0         332.00
MLO    750719   5    0         331.00
MLO    750726   6    0         331.50
MLO    750802   7    0         330.80
MLO    750809   7    0         330.70
MLO    750816   5    0         330.30
MLO    750823   6    0         329.30
MLO    750830   6    0         328.80
MLO    750906   6    0         329.40
MLO    750913   6    0         328.50
MLO    750920   7    0         328.00
MLO    750927   6    0         328.20
MLO    751004   6    0         328.00
MLO    751011   5    0         328.00
MLO    751018   6    0         328.50
MLO    751025   6    0         328.80
MLO    751101   4    0         329.30
MLO    751108   6    0         329.20
MLO    751115   5    0         329.10
MLO    751122   3    0         329.50
MLO    751129   5    0         330.10
MLO    751206   7    0         330.30
MLO    751213   7    0         330.50
MLO    751220   5    0         331.10
MLO    751227   5    0         331.20
MLO    760103   7    0         331.50
MLO    760110   7    0         331.50
MLO    760117   7    0         331.70
MLO    760124   7    0         331.80
MLO    760131   5    0         332.20
MLO    760207   6    0         332.10
MLO    760214   7    0         332.50
MLO    760221   6    0         333.20
MLO    760228   5    0         332.40
MLO    760306   7    0         332.80
MLO    760313   7    0         333.60
MLO    760320   3    0         333.10
MLO    760327   7    0         334.30
MLO    760403   7    0         334.70
MLO    760410   6    0         334.20
MLO    760417   6    0         334.40
MLO    760424   6    0         334.50
MLO    760501   6    0         334.70
MLO    760508   5    0         334.30
MLO    760515   7    0         334.60
MLO    760522   6    0         335.40
MLO    760529   7    0         334.80
MLO    760605   7    0         334.30
MLO    760612   7    0         334.60
MLO    760619   6    0         334.30
MLO    760703   6    0         333.60
MLO    760710   6    0         333.40
MLO    760717   4    0         332.80
MLO    760724   7    0         332.40
MLO    760731   6    0         332.10
